0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,73,151,93,0,0
1,0,0,0,0,0,0,0,0,0.255,0.755,0,0,1,0,0,24,220,160,2,0
0,0,0,1,0,0,0,0,0,0.8475,0.165,0,0,1,0,0,110,177,142,5,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,220,158,4,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,219,163,4,0
0,0,0.0025,0.9975,0.0025,0,0,1,0,0,0,0,0,0.96,0.055,0,120,12,175,1,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25,231,160,2,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.01,0,113,15,176,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,110,213,133,5,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,215,199,4,0
1,0,0,0,0,0,0,0,0,0.0725,0.975,0,0,0,1,0,10,204,194,4,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,133,133,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,212,200,4,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,78,138,130,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0.34,0.8175,0,111,185,181,5,0
1,0,0,0,0,0,0,0,0,0.0225,0.99,0,0,0,1,0,24,212,201,2,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0.07,0.9625,0,111,167,182,5,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,111,39,247,1,0
1,0,0,0,0,0,0,0,0,0.5675,0.4425,0,0,1,0,0,24,195,165,2,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,119,109,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,228,168,4,0
0.95,0,0,0,0,0.05,0,0,0,0.9725,0.07,0,0,1,0,0,1,194,121,3,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,110,215,125,5,0
0.01,0.235,0.77,0,0,0,0,0.3825,0.08,0.5475,0,0,0,1,0,0,73,26,107,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,111,15,171,1,0
1,0,0,0,0,0,0,0,0,0.7575,0.2975,0,0,1,0,0,2,201,127,3,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,72,144,107,0,0
0,0,0,1,0,0,0,0,0,0.1475,0.905,0,0,1,0,0,111,203,170,5,0
0,0,0,1,0,0,0,0,0,0.785,0.2825,0,0,0.9725,0.0575,0,111,196,176,5,0
0.8675,0,0,0,0,0.1325,0,0,0,1,0,0,0,1,0,0,0,154,162,3,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0.0025,0.14,0.8725,109,28,222,1,0
1,0,0,0,0,0,0,0,0,0.8725,0.155,0,0,0,1,0,25,193,202,2,0
0.015,0,0,0,0.045,0.985,0,0,0,1,0,0,0,1,0,0,177,139,164,3,0
0.975,0,0,0,0,0.025,0,0,0,1,0,0,0,1,0,0,1,161,166,3,0
1,0,0,0,0,0,0,0,0.0025,0.9975,0,0,0,0,0.0925,0.965,9,182,214,4,0
0.02,0,0,0,0.005,0.98,0,0,0,1,0,0,0,1,0.005,0,177,134,170,3,0
1,0,0,0,0,0,0,0,0,0.8875,0.12,0,0,1,0,0,8,172,163,4,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,185,163,2,0
1,0,0,0,0,0,0,0,0,0.255,0.7525,0,0,1,0,0,9,233,166,4,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,74,155,93,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,116,22,172,1,0
0.91,0,0,0,0,0.09,0,0,0,1,0,0,0,1,0,0,1,178,132,3,0
0.005,0,0,0.995,0,0,0,1,0,0,0,0,0,1,0,0,125,9,166,1,0
0,0,0,1,0,0,0,0,0,0.3825,0.625,0,0,1,0,0,110,224,124,5,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,109,12,171,1,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,144,125,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,78,139,128,0,0
1,0,0,0,0,0,0,0,0,0.8925,0.1575,0,0,0,1,0,24,193,201,2,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,112,33,223,1,0
0.1925,0,0,0,0.065,0.79,0,0,0,1,0,0,0,1,0,0,178,149,156,3,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.945,0.22,24,186,207,2,0
0.995,0,0,0,0,0.005,0,0,0,1,0,0,0,1,0,0,1,172,153,3,0
1,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,1,0,25,195,195,2,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0.055,0.9725,0,111,174,190,5,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,111,175,142,5,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,79,129,109,0,1
1,0,0,0,0,0,0,0,0,0.645,0.36,0,0,1,0,0,24,189,173,2,1
0,0,0,1,0,0,0,0,0,0.265,0.7725,0,0,1,0,0,110,211,133,5,1
1,0,0,0,0,0,0,0,0,0.4125,0.7,0,0,1,0,0,24,202,164,2,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,110,213,135,5,1
0,0,0,1,0,0,0,0,0,0.1225,0.9025,0,0,1,0,0,110,213,133,5,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.1025,0.96,0,122,20,182,1,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.5275,0.805,0,9,214,180,4,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,78,137,132,0,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,173,200,2,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5475,0.805,24,166,210,2,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,185,198,2,1
0,0,0,0,0.9975,0.07,0,0,0,1,0,0,0,1,0,0,173,131,161,3,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,148,217,2,1
0,0,0,1,0,0,0,0,0,0.985,0.025,0,0,0,1,0,110,195,191,5,1
0,0,0,0,1,0.0175,0,0,0,1,0,0,0,1,0,0,172,124,162,3,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,105,214,2,1
1,0,0,0,0,0,0,0,0,0.935,0.095,0,0,1,0,0,23,190,162,2,1
0.1675,0,0,0,0,0.8325,0,0,0,1,0,0,0,1,0,0,179,148,131,3,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.7175,0.4425,0,116,20,179,1,1
0.9775,0,0,0,0,0.0225,0,0,0,1,0.0025,0,0,1,0,0,1,182,125,3,1
1,0,0,0,0,0,0,0,0,0.04,0.9675,0,0,1,0,0,9,215,166,4,1
0,0,0,1,0,0,0,0,0.02,0.8675,0.1375,0,0,1,0,0,111,167,132,5,1
1,0,0,0,0,0,0,0,0,0.2325,0.83,0,0,1,0,0,2,208,125,3,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,220,169,2,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,73,140,112,0,1
0.945,0,0,0,0,0.055,0,0,0,1,0,0,0,1,0,0,0,165,158,3,1
1,0,0,0,0,0,0,0,0,0.73,0.34,0,0,0,1,0,10,198,202,4,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,116,36,236,1,1
1,0,0,0,0,0,0,0,0,0.9325,0.085,0,0,0,1,0,10,197,202,4,1
0,0,0,1,0,0,0,0,0,0.995,0.015,0,0,0.79,0.38,0,111,194,179,5,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,78,126,139,0,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0025,1,10,195,213,4,1
0.0025,0.0475,0.88,0.0825,0,0,0,0.225,0.08,0.705,0,0,0,0.8575,0.1325,0.0125,76,129,140,0,1
0.0075,0,0,0,0,0.9925,0,0,0,1,0,0,0,0.9075,0.155,0,178,130,178,3,1
0.53,0,0,0,0,0.47,0,0,0,1,0,0,0,1,0,0,0,148,124,3,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,125,9,162,1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,109,12,164,1,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,220,154,4,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,74,165,87,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,109,12,166,1,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,229,156,4,1
0.995,0,0,0,0,0.005,0,0,0,0.0175,0.9875,0,0,1,0,0,1,209,127,3,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,110,215,115,5,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,141,125,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,136,129,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,119,25,228,1,1
0,0,0,1,0,0,0,0,0,0.9975,0.02,0,0,1,0.005,0,111,191,171,5,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,114,28,217,1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,111,28,239,1,1
1,0,0,0,0,0,0,0,0,0.285,0.8575,0,0,0,1,0,10,200,200,4,1
1,0,0,0,0,0,0,0,0.005,0.995,0,0,0,0,0.9975,0.0025,8,177,206,4,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,113,136,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,73,146,105,0,2
0,0.12,0.885,0,0,0,0,0.2325,0.045,0.725,0,0,0,1,0,0,76,136,111,0,2
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,74,136,108,0,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0.8525,0.235,0,111,17,176,1,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0.7575,0.46,0,111,14,180,1,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0.005,1,0,115,11,182,1,2
0.9975,0,0,0,0,0.0025,0,0,0,0.6825,0.36,0,0,1,0,0,1,199,132,3,2
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,225,172,2,2
0,0,0,1,0,0,0,0,0,0.0825,0.935,0,0,1,0,0,109,221,134,5,2
1,0,0,0,0,0,0,0,0,0.01,0.995,0,0,0,0.925,0.1575,11,207,207,4,2
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,133,136,0,2
1,0,0,0,0,0,0,0,0,0.9175,0.17,0,0,0,0.7775,0.4875,10,196,210,4,2
0.7,0,0,0,0,0.3,0,0,0,1,0,0,0,1,0,0,0,155,167,3,2
0.0075,0,0,0,0.0425,0.97,0,0,0,1,0,0,0,1,0.0025,0,178,140,167,3,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,161,215,2,2
0.605,0,0,0,0,0.395,0,0,0,1,0,0,0,1,0,0,0,155,171,3,2
0,0,0,0,0.1025,0.9875,0,0,0,1,0,0,0,0.9975,0.005,0,177,122,172,3,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0425,0.9725,112,149,216,5,2
0.97,0,0,0,0,0.03,0,0,0,1,0,0,0,1,0,0,1,191,123,3,2
1,0,0,0,0,0,0,0,0,0.245,0.7825,0,0,1,0,0,9,194,164,4,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0.9875,0.03,0,116,15,174,1,2
1,0,0,0,0,0,0,0,0,0.9675,0.045,0,0,1,0,0,1,196,121,3,2
1,0,0,0,0,0,0,0,0,0.025,0.975,0,0,1,0,0,9,225,162,4,2
0,0,0,1,0,0,0,0,0.0125,0.825,0.1775,0,0,1,0,0,111,189,129,5,2
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,229,166,2,2
1,0,0,0,0,0,0,0,0,0.0025,1,0,0,1,0,0,10,220,175,4,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0.9975,0.01,0,23,216,177,2,2
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,144,122,0,2
0,0,0,1,0,0,0,0,0,0.5175,0.6125,0,0,1,0,0,111,202,165,5,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,114,28,227,1,2
1,0,0,0,0,0,0,0,0,0.0975,0.93,0,0,0,1,0,10,207,196,4,2
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,141,126,0,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0.1,0.935,0,111,175,186,5,2
0,0,0,1,0,0,0,0,0,0.99,0.0525,0,0,0.9775,0.0625,0,111,194,177,5,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0025,9,188,206,4,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,172,217,4,2
1,0,0,0,0,0,0,0,0,0.9875,0.0175,0,0,1,0,0,23,168,166,2,2
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,122,109,0,2
