1,0,0,0,0,0,0,0,0,1,0,0,0,0.0025,1,0,4,0
0.9825,0,0,0,0,0.0175,0,0,0,1,0,0,0,1,0,0,3,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.9825,0,0,0,0,0.0175,0,0,0,1,0,0,0,1,0,0,3,0
0,0,0,1,0,0,0,0,0,0.0025,0.9975,0,0,1,0,0,5,0
0.945,0,0,0,0,0.055,0,0,0,1,0,0,0,1,0,0,3,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0.0125,0.9875,0,4,0
0,0,0,1,0,0,0,0,0,0.975,0.04,0,0,1,0,0,5,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
1,0,0,0,0,0,0,0,0,0.9975,0.03,0,0,0,0,1,4,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0125,0,2,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.96,0.08,4,0
0,0,0,1,0,0,0,0,0,0.545,0.545,0,0,1,0,0,5,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0.94,0.225,0,2,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.635,0.4675,4,0
0.82,0,0,0,0,0.18,0,0,0,1,0,0,0,1,0,0,3,0
0,0,0,1,0,0,0,0,0,0.25,0.805,0,0,1,0,0,5,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1,0,0,0,0,0,0,0,0,0.4725,0.5475,0,0,1,0,0,3,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0
0.9975,0,0,0,0,0.0025,0,0,0,0.745,0.2875,0,0,1,0,0,3,0
1,0,0,0,0,0,0,0,0,0.705,0.3275,0,0,1,0,0,3,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0.95,0.115,0,1,0
1,0,0,0,0,0,0,0,0,0.985,0.0375,0,0,0.025,0.4725,0.5225,4,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,0
0.885,0,0,0,0,0.115,0,0,0,1,0,0,0,1,0,0,3,0
0,0,0,1,0,0,0,0,0,0.14,0.895,0,0,1,0,0,5,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0.8225,0.23,0,1,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0.0025,1,0,0,1,0,0,5,0
1,0,0,0,0,0,0,0,0,1,0.0075,0,0,0,0,1,4,0
