69,181,158,0,2
3,198,92,3,2
109,214,162,5,2
109,215,169,5,2
3,203,255,4,2
67,172,156,0,2
41,155,245,2,2
41,142,180,2,2
113,73,205,1,2
3,195,208,4,2
3,197,210,4,2
112,70,208,1,2
2,190,71,3,2
109,228,122,5,2
3,196,219,4,2
114,74,213,1,2
2,181,105,3,2
110,232,165,5,2
37,147,255,2,2
103,33,255,1,2
37,141,255,2,2
69,175,184,0,2
109,237,154,5,2
2,198,99,3,2
4,195,255,4,2
70,180,125,0,2
2,206,255,4,2
3,192,221,4,2
41,143,202,2,2
3,203,239,4,2
115,75,238,1,2
113,81,239,1,2
110,223,130,5,2
72,173,132,0,2
2,220,101,3,3
110,237,183,5,3
33,134,255,2,3
90,5,255,1,3
5,177,255,4,3
5,178,255,4,3
70,191,174,0,3
110,231,181,5,3
69,190,186,0,3
110,232,131,5,3
2,204,255,4,3
110,230,136,5,3
70,185,131,0,3
111,230,140,5,3
41,139,221,2,3
43,146,218,2,3
110,226,143,5,3
1,174,76,3,3
37,142,255,2,3
68,190,168,0,3
4,233,101,3,3
3,220,104,3,3
68,176,184,0,3
110,212,183,5,3
5,205,255,4,3
4,195,255,4,3
4,195,255,4,3
113,68,216,1,3
114,71,225,1,3
3,204,239,4,3
41,146,198,2,3
112,68,223,1,3
2,185,73,3,3
112,69,223,1,3
2,190,74,3,3
110,216,135,5,3
69,180,155,0,3
110,41,255,1,3
109,233,162,5,3
4,195,255,4,3
39,144,255,2,3
1,182,115,3,3
2,217,94,3,3
40,154,254,2,3
110,46,255,1,3
41,134,186,2,3
114,77,221,1,3
70,176,121,0,3
41,143,194,2,3
2,188,68,3,3
69,180,126,0,3
3,199,224,4,3
72,185,121,0,3
114,79,232,1,3
42,131,164,2,4
42,137,168,2,4
41,142,171,2,4
108,203,113,5,4
112,62,187,1,4
108,220,108,5,4
1,171,70,3,4
69,172,113,0,4
4,188,67,3,4
109,194,170,5,4
3,190,255,4,4
113,56,254,1,4
40,149,255,2,4
67,172,167,0,4
39,152,249,2,4
69,175,163,0,4
109,224,163,5,4
40,152,250,2,4
70,167,112,0,4
4,188,68,3,4
41,141,174,2,4
70,166,118,0,4
4,177,72,3,4
110,57,185,1,4
1,147,73,3,4
112,57,186,1,4
4,195,204,4,4
4,186,255,4,4
109,197,164,5,4
112,48,255,1,4
2,194,109,3,4
39,151,255,2,4
67,172,168,0,4
109,217,160,5,4
4,193,255,4,4
67,175,166,0,4
3,186,193,4,4
4,184,66,3,4
108,223,110,5,4
69,163,117,0,4
108,211,110,5,4
42,151,179,2,4
108,207,111,5,4
4,192,202,4,4
69,174,113,0,4
110,43,255,1,4
4,191,255,4,4
112,52,255,1,4
2,189,109,3,4
4,194,255,4,4
110,42,255,1,4
4,195,255,4,4
109,42,255,1,4
2,204,105,3,4
41,142,180,2,5
108,226,109,5,5
4,206,64,3,5
109,211,119,5,5
3,198,221,4,5
111,67,205,1,5
41,146,188,2,5
112,65,208,1,5
3,198,70,3,5
110,207,169,5,5
67,180,167,0,5
109,234,156,5,5
109,218,175,5,5
68,179,179,0,5
3,207,114,3,5
37,155,255,2,5
37,157,255,2,5
5,190,255,4,5
4,190,181,4,5
4,202,62,3,5
69,177,103,0,5
1,166,68,3,5
110,60,176,1,5
4,200,192,4,5
111,53,173,1,5
41,144,167,2,5
108,57,172,1,5
4,192,255,4,5
3,174,106,3,5
68,178,145,0,5
107,42,246,1,5
3,194,106,3,5
108,212,150,5,5
4,196,255,4,5
110,45,255,1,5
110,46,255,1,5
107,218,102,5,5
41,143,169,2,5
108,233,106,5,5
71,165,114,0,5
108,220,109,5,5
3,199,224,4,5
42,127,169,2,5
41,138,177,2,5
110,63,191,1,5
2,153,112,3,5
67,163,161,0,5
67,172,155,0,5
67,175,164,0,5
39,150,255,2,5
4,195,255,4,5
2,204,106,3,5
4,193,255,4,5
67,175,164,0,5
69,180,103,0,6
69,183,104,0,6
4,202,192,4,6
4,196,196,4,6
107,223,99,5,6
4,206,66,3,6
68,168,111,0,6
106,216,98,5,6
69,181,110,0,6
108,201,147,5,6
110,35,236,1,6
39,159,234,2,6
39,163,255,2,6
5,202,255,4,6
108,221,149,5,6
107,37,255,1,6
108,42,253,1,6
2,204,106,3,6
110,53,170,1,6
69,175,108,0,6
4,206,62,3,6
42,137,168,2,6
112,47,173,1,6
3,200,207,4,6
41,144,166,2,6
4,185,68,3,6
68,178,110,0,6
39,151,251,2,6
109,202,149,5,6
108,226,139,5,6
67,175,164,0,6
67,177,171,0,6
67,170,169,0,6
3,204,106,3,6
5,202,255,4,6
111,36,255,1,6
4,194,178,4,6
41,143,157,2,6
4,203,188,4,6
5,179,65,3,6
4,190,64,3,6
4,200,194,4,6
108,201,99,5,6
41,143,162,2,6
107,44,164,1,6
39,138,240,2,6
4,168,103,3,6
4,198,96,3,6
110,40,246,1,6
39,153,245,2,6
108,215,149,5,6
4,203,255,4,6
110,39,244,1,6
108,222,143,5,6
4,177,67,3,7
69,175,109,0,7
110,59,183,1,7
4,165,71,3,7
108,214,107,5,7
41,147,177,2,7
108,204,110,5,7
4,193,205,4,7
4,196,207,4,7
109,176,180,5,7
5,186,255,4,7
66,166,160,0,7
67,176,174,0,7
5,197,255,4,7
4,194,109,3,7
39,166,255,2,7
67,185,176,0,7
67,182,168,0,7
41,141,157,2,7
4,202,62,3,7
4,206,62,3,7
109,51,169,1,7
107,50,170,1,7
107,220,97,5,7
3,191,188,4,7
107,213,100,5,7
41,144,166,2,7
114,36,238,1,7
4,194,255,4,7
66,176,151,0,7
39,157,244,2,7
67,171,165,0,7
112,34,252,1,7
4,202,255,4,7
108,221,148,5,7
4,198,255,4,7
106,212,89,5,7
39,148,159,2,7
112,41,163,1,7
110,37,158,1,7
4,183,67,3,7
4,201,195,4,7
68,164,105,0,7
67,172,109,0,7
4,190,66,3,7
3,153,111,3,7
38,150,240,2,7
107,226,131,5,7
107,29,233,1,7
39,153,252,2,7
2,191,107,3,7
39,163,244,2,7
108,218,141,5,7
113,29,243,1,7
41,141,155,2,8
107,228,92,5,8
4,202,191,4,8
107,203,96,5,8
4,200,197,4,8
107,44,168,1,8
70,168,106,0,8
68,175,108,0,8
108,46,165,1,8
109,35,242,1,8
110,33,233,1,8
108,228,133,5,8
67,175,161,0,8
67,177,163,0,8
5,201,255,4,8
3,212,106,3,8
105,37,240,1,8
67,181,160,0,8
67,172,109,0,8
40,152,173,2,8
112,45,177,1,8
5,170,69,3,8
109,43,174,1,8
108,218,102,5,8
107,198,103,5,8
4,182,70,3,8
40,152,181,2,8
2,147,127,3,8
38,157,255,2,8
108,215,147,5,8
5,198,255,4,8
3,204,117,3,8
5,192,255,4,8
3,212,110,3,8
65,187,174,0,8
3,215,114,3,8
4,194,177,4,8
41,143,160,2,8
109,54,168,1,8
5,174,68,3,8
107,216,98,5,8
41,144,167,2,8
108,201,99,5,8
4,198,193,4,8
4,197,194,4,8
4,182,255,4,8
4,168,110,3,8
68,175,152,0,8
67,175,160,0,8
39,157,255,2,8
108,214,154,5,8
40,167,254,2,8
108,43,254,1,8
39,163,254,2,8
39,154,250,2,9
109,42,255,1,9
39,162,255,2,9
110,224,165,5,9
39,152,255,2,9
68,181,168,0,9
69,173,147,0,9
4,207,95,3,9
4,202,255,4,9
3,202,197,4,9
3,198,198,4,9
109,214,106,5,9
41,148,171,2,9
108,221,107,5,9
3,165,68,3,9
110,65,183,1,9
42,142,170,2,9
3,191,200,4,9
68,168,164,0,9
111,34,255,1,9
3,230,102,3,9
4,204,255,4,9
67,179,164,0,9
67,180,167,0,9
109,214,140,5,9
112,39,255,1,9
110,44,255,1,9
112,57,185,1,9
68,172,113,0,9
69,166,115,0,9
110,52,181,1,9
3,198,212,4,9
108,210,107,5,9
3,199,201,4,9
108,213,104,5,9
41,139,176,2,9
4,223,96,3,9
66,186,168,0,9
3,240,100,3,9
4,202,255,4,9
3,204,105,3,9
5,200,255,4,9
109,216,145,5,9
39,154,253,2,9
4,202,97,3,9
41,151,181,2,9
4,188,68,3,9
109,204,110,5,9
108,226,105,5,9
110,57,187,1,9
4,174,69,3,9
110,57,186,1,9
42,152,177,2,9
69,166,113,0,9
101,28,255,1,10
65,192,172,0,10
67,197,164,0,10
108,228,143,5,10
108,226,145,5,10
5,205,255,4,10
108,221,139,5,10
108,213,132,5,10
4,205,96,3,10
101,40,135,1,10
6,204,50,3,10
67,173,84,0,10
101,41,132,1,10
40,143,137,2,10
40,143,137,2,10
106,243,64,5,10
90,26,121,1,10
101,19,120,1,10
109,211,154,5,10
5,200,255,4,10
38,173,255,2,10
5,204,255,4,10
103,29,255,1,10
108,220,147,5,10
4,216,98,3,10
39,163,245,2,10
4,207,95,3,10
4,202,160,4,10
104,41,136,1,10
41,154,136,2,10
6,219,49,3,10
6,194,49,3,10
8,172,50,3,10
67,180,78,0,10
68,175,80,0,10
107,196,70,5,10
3,199,110,3,10
38,167,255,2,10
67,190,159,0,10
4,218,100,3,10
5,210,255,4,10
103,31,242,1,10
4,204,255,4,10
39,164,237,2,10
39,165,228,2,10
41,150,135,2,10
106,219,71,5,10
109,38,124,1,10
68,183,82,0,10
68,171,82,0,10
3,197,163,4,10
4,204,146,4,10
67,170,78,0,10
5,191,135,4,10
5,157,226,4,11
37,119,204,2,11
36,122,201,2,11
104,158,161,5,11
104,167,161,5,11
104,188,156,5,11
103,202,149,5,11
103,169,157,5,11
104,171,159,5,11
68,149,168,0,11
66,146,169,0,11
67,140,167,0,11
5,182,254,4,11
37,134,223,2,11
37,129,219,2,11
5,181,255,4,11
37,134,224,2,11
37,129,219,2,11
104,186,182,5,11
0,114,157,3,11
0,118,159,3,11
103,211,180,5,11
96,6,214,1,11
96,6,218,1,11
103,193,185,5,11
96,6,215,1,11
96,6,219,1,11
36,129,233,2,11
37,128,237,2,11
37,128,236,2,11
3,185,151,3,11
3,188,155,3,11
3,188,154,3,11
3,193,153,3,11
3,192,155,3,11
3,182,154,3,11
103,9,219,1,11
109,9,221,1,11
103,10,213,1,11
6,175,255,4,11
6,172,255,4,11
6,164,255,4,11
5,171,255,4,11
6,179,255,4,11
6,174,255,4,11
3,187,154,3,11
66,140,186,0,11
66,138,186,0,11
106,16,234,1,11
66,142,190,0,11
66,140,190,0,11
106,16,235,1,11
66,146,191,0,11
66,140,191,0,11
0,105,162,3,12
5,141,255,4,12
6,145,255,4,12
103,191,190,5,12
103,10,225,1,12
2,165,159,3,12
103,16,225,1,12
66,137,195,0,12
103,9,228,1,12
38,131,252,2,12
3,173,156,3,12
37,125,242,2,12
104,202,211,5,12
3,183,161,3,12
37,131,247,2,12
104,207,213,5,12
3,182,160,3,12
38,130,248,2,12
65,132,180,0,12
5,169,255,4,12
6,175,255,4,12
90,7,218,1,12
6,166,255,4,12
66,135,195,0,12
90,11,217,1,12
6,168,255,4,12
66,138,192,0,12
66,142,198,0,12
37,130,243,2,12
3,180,150,3,12
3,190,160,3,12
66,142,198,0,12
37,132,245,2,12
3,190,161,3,12
108,18,239,1,12
6,162,255,4,12
103,11,218,1,12
105,155,188,5,12
103,206,182,5,12
66,141,185,0,12
103,191,182,5,12
103,9,222,1,12
66,152,181,0,12
96,6,216,1,12
2,172,151,3,12
6,167,255,4,12
37,126,240,2,12
37,126,239,2,12
66,143,192,0,12
37,130,242,2,12
5,164,255,4,12
104,204,195,5,12
104,201,197,5,12
104,195,197,5,12
5,160,255,4,13
5,167,255,4,13
104,208,186,5,13
111,17,229,1,13
37,125,240,2,13
1,135,162,3,13
2,155,155,3,13
6,159,255,4,13
36,127,241,2,13
37,126,248,2,13
2,173,153,3,13
66,135,195,0,13
105,201,210,5,13
66,140,197,0,13
37,128,244,2,13
6,162,255,4,13
37,131,246,2,13
2,172,157,3,13
104,183,183,5,13
66,145,180,0,13
66,144,181,0,13
103,194,184,5,13
103,185,187,5,13
36,123,237,2,13
103,9,217,1,13
66,141,186,0,13
103,191,186,5,13
37,126,241,2,13
116,18,233,1,13
66,138,190,0,13
104,201,198,5,13
3,186,157,3,13
3,184,155,3,13
37,134,247,2,13
113,17,237,1,13
104,200,199,5,13
103,9,218,1,13
103,11,217,1,13
66,144,182,0,13
37,130,232,2,13
6,167,255,4,13
6,163,255,4,13
6,176,255,4,13
66,143,186,0,13
6,166,255,4,13
3,192,154,3,13
6,165,255,4,13
3,181,152,3,13
104,202,197,5,13
111,16,233,1,13
3,180,154,3,13
106,16,234,1,13
66,146,197,0,13
113,20,234,1,13
2,173,158,3,14
6,166,255,4,14
0,119,167,3,14
103,9,229,1,14
66,133,196,0,14
67,138,203,0,14
37,132,242,2,14
103,187,192,5,14
103,10,237,1,14
104,201,204,5,14
104,192,203,5,14
37,126,251,2,14
3,187,166,3,14
3,180,166,3,14
111,21,247,1,14
67,147,206,0,14
3,182,164,3,14
67,145,207,0,14
65,130,180,0,14
1,181,137,3,14
5,175,255,4,14
104,197,177,5,14
6,172,255,4,14
36,119,232,2,14
3,192,143,3,14
96,7,214,1,14
96,6,214,1,14
104,193,187,5,14
6,169,255,4,14
5,165,255,4,14
6,170,255,4,14
37,130,237,2,14
37,129,242,2,14
6,170,255,4,14
111,17,229,1,14
6,164,255,4,14
103,9,219,1,14
1,110,156,3,14
36,127,227,2,14
66,140,179,0,14
103,8,216,1,14
66,134,185,0,14
96,6,207,1,14
37,130,225,2,14
66,150,179,0,14
104,198,191,5,14
104,196,188,5,14
104,191,188,5,14
37,133,242,2,14
104,198,191,5,14
66,140,189,0,14
3,192,155,3,14
6,168,255,4,14
37,131,240,2,14
0,108,155,3,15
5,171,255,4,15
103,202,179,5,15
65,137,182,0,15
104,181,185,5,15
96,6,217,1,15
6,165,255,4,15
96,6,218,1,15
65,134,188,0,15
113,20,231,1,15
37,129,236,2,15
108,20,227,1,15
6,169,255,4,15
111,13,229,1,15
6,167,255,4,15
6,169,255,4,15
66,143,193,0,15
104,195,194,5,15
65,125,179,0,15
103,11,218,1,15
103,214,173,5,15
66,139,180,0,15
36,133,227,2,15
104,185,182,5,15
4,208,138,3,15
36,134,225,2,15
36,135,227,2,15
37,131,234,2,15
3,193,146,3,15
110,20,225,1,15
111,11,225,1,15
6,171,255,4,15
3,193,147,3,15
6,173,255,4,15
104,205,192,5,15
3,195,149,3,15
111,14,223,1,15
5,168,255,4,15
67,123,191,0,15
37,130,227,2,15
2,176,148,3,15
36,129,232,2,15
3,207,138,3,15
66,144,183,0,15
6,166,255,4,15
37,126,238,2,15
3,177,149,3,15
66,136,186,0,15
104,204,195,5,15
66,144,190,0,15
3,180,149,3,15
104,207,196,5,15
104,203,196,5,15
37,130,238,2,15
67,119,203,0,16
105,160,206,5,16
105,161,207,5,16
104,178,200,5,16
37,130,248,2,16
106,12,238,1,16
6,158,255,4,16
104,178,202,5,16
66,136,206,0,16
37,128,253,2,16
6,160,255,4,16
3,165,158,3,16
3,183,167,3,16
66,141,205,0,16
111,21,242,1,16
3,186,167,3,16
3,180,166,3,16
3,175,162,3,16
5,173,255,4,16
37,124,232,2,16
113,17,227,1,16
65,134,186,0,16
103,194,186,5,16
111,11,227,1,16
66,144,185,0,16
66,140,189,0,16
37,129,239,2,16
104,201,200,5,16
5,164,255,4,16
37,126,240,2,16
104,203,201,5,16
3,182,157,3,16
37,130,243,2,16
6,167,255,4,16
37,132,246,2,16
104,198,203,5,16
103,11,214,1,16
103,8,217,1,16
3,204,141,3,16
2,172,144,3,16
6,171,255,4,16
36,129,233,2,16
6,173,255,4,16
66,148,180,0,16
103,194,179,5,16
112,17,228,1,16
3,187,148,3,16
66,138,188,0,16
6,171,255,4,16
111,14,229,1,16
66,141,191,0,16
37,134,240,2,16
6,169,255,4,16
110,20,232,1,16
37,118,236,2,17
0,110,163,3,17
37,128,234,2,17
6,163,255,4,17
66,138,190,0,17
5,145,255,4,17
3,180,151,3,17
66,135,193,0,17
103,10,225,1,17
6,164,255,4,17
104,194,201,5,17
105,193,203,5,17
37,133,247,2,17
3,181,162,3,17
6,161,255,4,17
3,185,162,3,17
37,132,249,2,17
38,131,251,2,17
2,180,143,3,17
103,10,226,1,17
103,208,186,5,17
3,180,149,3,17
6,161,255,4,17
2,135,157,3,17
65,139,184,0,17
103,8,219,1,17
103,7,221,1,17
111,19,237,1,17
6,163,255,4,17
66,136,191,0,17
104,199,200,5,17
37,132,245,2,17
2,173,155,3,17
66,145,199,0,17
104,198,201,5,17
2,185,157,3,17
104,153,186,5,17
106,14,219,1,17
5,149,255,4,17
65,132,183,0,17
103,9,218,1,17
36,127,235,2,17
103,203,175,5,17
103,8,217,1,17
103,9,220,1,17
37,130,237,2,17
66,140,188,0,17
5,166,255,4,17
66,146,191,0,17
104,202,194,5,17
37,128,239,2,17
6,171,255,4,17
104,200,195,5,17
66,141,190,0,17
108,19,236,1,18
66,122,195,0,18
2,142,165,3,18
103,186,194,5,18
2,181,160,3,18
103,9,234,1,18
103,183,192,5,18
37,129,243,2,18
104,203,199,5,18
66,141,194,0,18
104,194,195,5,18
107,20,230,1,18
66,144,199,0,18
37,133,245,2,18
6,162,255,4,18
7,166,255,4,18
3,186,159,3,18
66,135,196,0,18
66,142,178,0,18
5,173,255,4,18
5,166,255,4,18
36,131,228,2,18
103,9,218,1,18
66,138,189,0,18
36,130,231,2,18
101,9,221,1,18
103,190,188,5,18
111,20,232,1,18
104,198,193,5,18
37,128,238,2,18
3,195,154,3,18
66,143,193,0,18
37,131,242,2,18
37,135,244,2,18
6,169,255,4,18
3,189,155,3,18
5,161,255,4,18
5,146,255,4,18
66,147,179,0,18
37,130,232,2,18
103,191,182,5,18
103,9,223,1,18
37,133,229,2,18
3,187,150,3,18
103,189,182,5,18
6,170,255,4,18
3,187,151,3,18
3,181,149,3,18
104,202,191,5,18
6,168,255,4,18
113,18,232,1,18
3,192,154,3,18
66,145,195,0,18
110,20,233,1,18
66,125,187,0,19
66,144,182,0,19
66,146,183,0,19
4,136,156,3,19
37,128,234,2,19
103,9,219,1,19
64,123,190,0,19
6,171,255,4,19
37,134,234,2,19
6,170,255,4,19
3,184,152,3,19
111,22,239,1,19
104,203,196,5,19
66,143,195,0,19
104,201,207,5,19
3,192,158,3,19
37,135,245,2,19
38,132,252,2,19
106,12,227,1,19
105,147,196,5,19
36,131,235,2,19
2,161,149,3,19
104,183,188,5,19
36,128,240,2,19
3,202,146,3,19
6,171,255,4,19
6,167,255,4,19
3,190,154,3,19
110,19,236,1,19
104,192,199,5,19
66,145,199,0,19
3,183,160,3,19
3,179,158,3,19
106,16,234,1,19
104,198,202,5,19
6,162,255,4,19
0,105,154,3,19
103,8,217,1,19
104,162,188,5,19
5,171,255,4,19
6,170,255,4,19
96,6,215,1,19
37,134,223,2,19
66,145,179,0,19
6,172,255,4,19
113,18,231,1,19
37,129,235,2,19
66,136,186,0,19
66,146,192,0,19
113,17,229,1,19
6,168,255,4,19
104,208,195,5,19
37,134,239,2,19
104,196,189,5,19
103,13,217,1,20
37,129,235,2,20
66,138,195,0,20
65,128,195,0,20
65,138,191,0,20
104,182,189,5,20
6,166,255,4,20
90,9,223,1,20
103,206,187,5,20
111,19,240,1,20
66,140,199,0,20
4,184,156,3,20
7,166,255,4,20
3,185,164,3,20
110,19,240,1,20
7,166,255,4,20
3,190,162,3,20
104,199,204,5,20
6,164,255,4,20
2,141,146,3,20
36,129,234,2,20
66,138,189,0,20
6,167,255,4,20
6,162,255,4,20
103,194,187,5,20
103,9,223,1,20
3,171,156,3,20
66,139,189,0,20
104,196,198,5,20
37,129,243,2,20
66,143,192,0,20
37,133,247,2,20
37,133,247,2,20
66,148,194,0,20
3,190,158,3,20
3,186,159,3,20
105,149,193,5,20
111,11,226,1,20
111,14,221,1,20
103,193,181,5,20
103,8,218,1,20
6,164,255,4,20
6,172,255,4,20
36,133,228,2,20
36,130,231,2,20
2,185,153,3,20
3,177,150,3,20
111,22,232,1,20
37,134,244,2,20
104,198,196,5,20
104,198,194,5,20
66,146,197,0,20
6,167,255,4,20
37,131,241,2,20
104,182,190,5,21
5,144,255,4,21
106,17,225,1,21
3,199,146,3,21
103,185,184,5,21
37,130,236,2,21
98,13,221,1,21
2,171,152,3,21
66,138,190,0,21
3,187,154,3,21
66,139,192,0,21
66,138,189,0,21
66,146,199,0,21
37,130,244,2,21
104,196,196,5,21
110,19,238,1,21
38,132,245,2,21
37,131,243,2,21
37,130,226,2,21
66,134,185,0,21
6,176,255,4,21
36,130,231,2,21
103,9,218,1,21
104,184,187,5,21
66,153,180,0,21
90,7,215,1,21
103,188,184,5,21
67,146,198,0,21
104,197,190,5,21
3,177,149,3,21
37,134,250,2,21
3,188,155,3,21
3,185,153,3,21
108,19,240,1,21
3,192,155,3,21
6,164,255,4,21
3,169,144,3,21
5,171,255,4,21
36,131,228,2,21
90,11,216,1,21
6,166,255,4,21
104,175,188,5,21
103,203,176,5,21
6,167,255,4,21
36,133,235,2,21
3,193,148,3,21
66,139,191,0,21
6,167,255,4,21
6,170,255,4,21
66,141,196,0,21
113,20,232,1,21
6,171,255,4,21
106,16,234,1,21
104,194,197,5,21
65,123,190,0,22
113,18,232,1,22
5,164,255,4,22
5,163,255,4,22
37,128,239,2,22
36,125,241,2,22
3,177,151,3,22
111,9,226,1,22
36,130,242,2,22
104,198,196,5,22
37,129,242,2,22
67,139,197,0,22
66,142,197,0,22
2,181,158,3,22
105,196,204,5,22
6,167,255,4,22
2,181,159,3,22
2,180,160,3,22
0,107,157,3,22
66,140,184,0,22
103,209,183,5,22
103,9,220,1,22
6,169,255,4,22
101,9,221,1,22
6,172,255,4,22
6,176,255,4,22
3,180,152,3,22
111,22,235,1,22
66,138,191,0,22
66,136,191,0,22
6,168,255,4,22
104,201,197,5,22
37,133,243,2,22
104,206,199,5,22
3,184,156,3,22
111,22,236,1,22
37,126,224,2,22
1,107,140,3,22
106,12,227,1,22
104,179,180,5,22
66,134,187,0,22
104,185,187,5,22
37,133,225,2,22
103,202,178,5,22
6,169,255,4,22
104,202,196,5,22
37,129,240,2,22
37,128,236,2,22
6,168,255,4,22
113,16,233,1,22
66,140,191,0,22
108,18,236,1,22
3,188,156,3,22
66,143,193,0,22
108,19,244,1,23
67,118,207,0,23
67,141,196,0,23
6,158,255,4,23
104,186,199,5,23
2,172,162,3,23
66,140,197,0,23
37,132,249,2,23
104,185,198,5,23
3,183,160,3,23
6,161,255,4,23
6,160,255,4,23
104,201,206,5,23
111,20,248,1,23
66,138,201,0,23
7,164,255,4,23
67,146,210,0,23
111,19,244,1,23
104,197,183,5,23
112,17,223,1,23
116,17,224,1,23
36,129,227,2,23
36,129,232,2,23
5,162,255,4,23
3,185,143,3,23
103,9,220,1,23
103,187,187,5,23
6,166,255,4,23
104,197,194,5,23
37,126,234,2,23
67,145,195,0,23
6,167,255,4,23
3,181,151,3,23
37,135,245,2,23
37,132,244,2,23
105,197,198,5,23
2,160,142,3,23
2,118,156,3,23
67,148,179,0,23
101,7,215,1,23
3,184,146,3,23
103,9,219,1,23
103,11,214,1,23
103,191,182,5,23
65,136,186,0,23
37,129,235,2,23
3,180,148,3,23
3,179,147,3,23
104,203,192,5,23
66,143,191,0,23
5,166,255,4,23
37,133,243,2,23
37,131,242,2,23
6,167,255,4,23
37,128,236,2,24
2,179,147,3,24
37,119,246,2,24
98,15,224,1,24
66,135,194,0,24
103,192,193,5,24
6,169,255,4,24
3,199,150,3,24
103,202,197,5,24
104,200,208,5,24
67,140,198,0,24
6,164,255,4,24
7,165,255,4,24
7,166,255,4,24
104,197,206,5,24
110,19,245,1,24
3,187,164,3,24
38,132,253,2,24
65,132,180,0,24
103,203,175,5,24
37,130,224,2,24
3,174,141,3,24
3,194,143,3,24
66,134,186,0,24
3,211,138,3,24
96,7,209,1,24
66,142,183,0,24
66,143,186,0,24
113,17,226,1,24
6,169,255,4,24
37,133,237,2,24
108,19,229,1,24
66,142,189,0,24
108,19,229,1,24
37,133,239,2,24
6,168,255,4,24
0,107,153,3,24
37,117,224,2,24
103,203,180,5,24
103,191,178,5,24
36,130,228,2,24
96,6,215,1,24
3,189,142,3,24
6,177,255,4,24
96,6,213,1,24
113,18,232,1,24
66,140,188,0,24
3,178,147,3,24
6,169,255,4,24
104,198,193,5,24
6,167,255,4,24
66,150,195,0,24
37,134,241,2,24
104,198,193,5,24
